ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,uom,metric_type,quality_flag
2002,2002,Alberta,Men+,15 to 24 years,"Cannabis use, 12 months",87298.0,72677.0,101918.0,number,number,
2002,2002,Alberta,Men+,15 to 24 years,"Cannabis use, life",131680.0,114911.0,148448.0,number,number,
2002,2002,Alberta,Men+,15 to 24 years,"Major depressive episode, 12 months",11971.0,5508.0,18433.0,number,number,E
2002,2002,Alberta,Men+,15 to 24 years,"Major depressive episode, life",16383.0,8638.0,24128.0,number,number,E
2002,2002,Alberta,Men+,15 to 24 years,"Perceived mental health, fair or poor",7293.0,3394.0,11192.0,number,number,E
2002,2002,Alberta,Men+,15 to 24 years,"Perceived mental health, good",61193.0,46807.0,75579.0,number,number,
2002,2002,Alberta,Men+,15 to 24 years,"Perceived mental health, very good or excellent",165409.0,150701.0,180116.0,number,number,
2002,2002,Alberta,Men+,15 to 24 years,"Self-rated work stress, days a bit stressful",79358.0,65635.0,93082.0,number,number,
2002,2002,Alberta,Men+,15 to 24 years,"Self-rated work stress, days not at all or not very stressful",90376.0,73286.0,107466.0,number,number,
2002,2002,Alberta,Men+,15 to 24 years,"Self-rated work stress, days quite a bit or extremely stressful",24106.0,14848.0,33364.0,number,number,E
2002,2002,Alberta,Men+,15 to 24 years,"Suicidal thoughts, 12 months",14508.0,6805.0,22211.0,number,number,E
2002,2002,Alberta,Men+,15 to 24 years,"Suicidal thoughts, life",40810.0,29084.0,52535.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Cannabis use, 12 months",99953.0,82105.0,117801.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Cannabis use, life",348462.0,327068.0,369855.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Major depressive episode, 12 months",24462.0,14889.0,34035.0,number,number,E
2002,2002,Alberta,Men+,25 to 44 years,"Major depressive episode, life",50296.0,36058.0,64535.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Perceived mental health, fair or poor",34523.0,23799.0,45247.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Perceived mental health, good",147280.0,125206.0,169354.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Perceived mental health, very good or excellent",317397.0,293988.0,340806.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Self-rated work stress, days a bit stressful",214484.0,189186.0,239782.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Self-rated work stress, days not at all or not very stressful",127795.0,106245.0,149345.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Self-rated work stress, days quite a bit or extremely stressful",140445.0,116442.0,164449.0,number,number,
2002,2002,Alberta,Men+,25 to 44 years,"Suicidal thoughts, 12 months",24669.0,14668.0,34670.0,number,number,E
2002,2002,Alberta,Men+,25 to 44 years,"Suicidal thoughts, life",93391.0,75278.0,111505.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Cannabis use, 12 months",116035.0,96633.0,135437.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Cannabis use, life",500206.0,470838.0,529575.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Major depressive episode, 12 months",46509.0,32774.0,60243.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Major depressive episode, life",89667.0,70280.0,109055.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Perceived mental health, fair or poor",62562.0,47731.0,77393.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Perceived mental health, good",267087.0,236524.0,297650.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Perceived mental health, very good or excellent",523548.0,491552.0,555543.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Self-rated work stress, days a bit stressful",330331.0,295728.0,364934.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Self-rated work stress, days not at all or not very stressful",226517.0,199064.0,253970.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",237892.0,206254.0,269531.0,number,number,
2002,2002,Alberta,Men+,25 to 64 years,"Suicidal thoughts, 12 months",37291.0,24849.0,49733.0,number,number,E
2002,2002,Alberta,Men+,25 to 64 years,"Suicidal thoughts, life",130317.0,109093.0,151541.0,number,number,
2002,2002,Alberta,Men+,45 to 64 years,"Cannabis use, 12 months",16082.0,8855.0,23309.0,number,number,E
2002,2002,Alberta,Men+,45 to 64 years,"Cannabis use, life",151745.0,129578.0,173912.0,number,number,
2002,2002,Alberta,Men+,45 to 64 years,"Major depressive episode, 12 months",22047.0,11468.0,32626.0,number,number,E
2002,2002,Alberta,Men+,45 to 64 years,"Major depressive episode, life",39371.0,24389.0,54353.0,number,number,E
2002,2002,Alberta,Men+,45 to 64 years,"Perceived mental health, fair or poor",28039.0,16510.0,39568.0,number,number,E
2002,2002,Alberta,Men+,45 to 64 years,"Perceived mental health, good",119807.0,97702.0,141911.0,number,number,
2002,2002,Alberta,Men+,45 to 64 years,"Perceived mental health, very good or excellent",206151.0,184580.0,227722.0,number,number,
2002,2002,Alberta,Men+,45 to 64 years,"Self-rated work stress, days a bit stressful",115847.0,93204.0,138491.0,number,number,
2002,2002,Alberta,Men+,45 to 64 years,"Self-rated work stress, days not at all or not very stressful",98722.0,78170.0,119275.0,number,number,
2002,2002,Alberta,Men+,45 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",97447.0,76877.0,118017.0,number,number,
2002,2002,Alberta,Men+,45 to 64 years,"Suicidal thoughts, 12 months",12622.0,4691.0,20553.0,number,number,E
2002,2002,Alberta,Men+,45 to 64 years,"Suicidal thoughts, life",36926.0,24542.0,49309.0,number,number,E
2002,2002,Alberta,Men+,65 years and over,"Cannabis use, life",17438.0,9219.0,25657.0,number,number,E
2002,2002,Alberta,Men+,65 years and over,"Perceived mental health, fair or poor",13770.0,5772.0,21768.0,number,number,E
2002,2002,Alberta,Men+,65 years and over,"Perceived mental health, good",38250.0,28334.0,48167.0,number,number,
2002,2002,Alberta,Men+,65 years and over,"Perceived mental health, very good or excellent",81681.0,70414.0,92948.0,number,number,
2002,2002,Alberta,Men+,65 years and over,"Self-rated work stress, days not at all or not very stressful",12824.0,4508.0,21139.0,number,number,E
2002,2002,Alberta,Men+,"Total, 15 years and over","Cannabis use, 12 months",203333.0,178923.0,227742.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Cannabis use, life",649324.0,612322.0,686325.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Major depressive episode, 12 months",64979.0,47994.0,81963.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Major depressive episode, life",115742.0,93219.0,138265.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Perceived mental health, fair or poor",83625.0,65980.0,101270.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Perceived mental health, good",366530.0,331407.0,401653.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Perceived mental health, very good or excellent",770638.0,733416.0,807860.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Post-traumatic stress disorder, current diagnosed condition",13209.0,5131.0,21287.0,number,number,E
2002,2002,Alberta,Men+,"Total, 15 years and over","Self-rated work stress, days a bit stressful",412305.0,375005.0,449605.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Self-rated work stress, days not at all or not very stressful",329716.0,294851.0,364581.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Self-rated work stress, days quite a bit or extremely stressful",266233.0,233434.0,299033.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Suicidal thoughts, 12 months",53507.0,38320.0,68694.0,number,number,
2002,2002,Alberta,Men+,"Total, 15 years and over","Suicidal thoughts, life",182750.0,156676.0,208824.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Cannabis use, 12 months",150685.0,129952.0,171418.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Cannabis use, life",238606.0,215304.0,261907.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Major depressive episode, 12 months",28260.0,19144.0,37377.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Major depressive episode, life",46328.0,34080.0,58576.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Perceived mental health, fair or poor",30832.0,21849.0,39814.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Perceived mental health, good",103470.0,85194.0,121747.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Perceived mental health, very good or excellent",319510.0,300206.0,338813.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Self-rated work stress, days a bit stressful",148336.0,129336.0,167336.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Self-rated work stress, days not at all or not very stressful",166091.0,143592.0,188589.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Self-rated work stress, days quite a bit or extremely stressful",66673.0,51451.0,81895.0,number,number,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Suicidal thoughts, 12 months",33130.0,21250.0,45010.0,number,number,E
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Suicidal thoughts, life",85243.0,69914.0,100572.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Cannabis use, 12 months",142483.0,119259.0,165706.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Cannabis use, life",593832.0,561030.0,626634.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Major depressive episode, 12 months",55034.0,40573.0,69494.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Major depressive episode, life",130393.0,109062.0,151724.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Perceived mental health, fair or poor",68566.0,53390.0,83742.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Perceived mental health, good",306489.0,274282.0,338696.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Perceived mental health, very good or excellent",605058.0,570857.0,639259.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Post-traumatic stress disorder, current diagnosed condition",13998.0,7335.0,20660.0,number,number,E
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Self-rated work stress, days a bit stressful",383721.0,348756.0,418686.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Self-rated work stress, days not at all or not very stressful",229562.0,201827.0,257297.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Self-rated work stress, days quite a bit or extremely stressful",267759.0,239122.0,296397.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Suicidal thoughts, 12 months",36804.0,25532.0,48076.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Suicidal thoughts, life",170149.0,145919.0,194378.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Cannabis use, 12 months",166986.0,141766.0,192207.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Cannabis use, life",848931.0,806085.0,891776.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Major depressive episode, 12 months",99977.0,77645.0,122310.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Major depressive episode, life",230856.0,201198.0,260513.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Perceived mental health, fair or poor",134646.0,111479.0,157813.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Perceived mental health, good",528344.0,484840.0,571848.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Perceived mental health, very good or excellent",1014978.0,968968.0,1060988.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Post-traumatic stress disorder, current diagnosed condition",25496.0,15673.0,35319.0,number,number,E
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Self-rated work stress, days a bit stressful",602727.0,553506.0,651949.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Self-rated work stress, days not at all or not very stressful",402505.0,363742.0,441268.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",448302.0,411006.0,485598.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Suicidal thoughts, 12 months",67179.0,51133.0,83226.0,number,number,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Suicidal thoughts, life",262515.0,232405.0,292626.0,number,number,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Cannabis use, 12 months",24504.0,15956.0,33051.0,number,number,E
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Cannabis use, life",255099.0,225150.0,285048.0,number,number,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Major depressive episode, 12 months",44944.0,29067.0,60820.0,number,number,E
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Major depressive episode, life",100463.0,79942.0,120983.0,number,number,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Perceived mental health, fair or poor",66080.0,48786.0,83374.0,number,number,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Perceived mental health, good",221855.0,193269.0,250441.0,number,number,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Perceived mental health, very good or excellent",409919.0,380007.0,439831.0,number,number,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Post-traumatic stress disorder, current diagnosed condition",11498.0,4408.0,18588.0,number,number,E
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Self-rated work stress, days a bit stressful",219006.0,189629.0,248383.0,number,number,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Self-rated work stress, days not at all or not very stressful",172943.0,145990.0,199896.0,number,number,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",180542.0,156154.0,204931.0,number,number,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Suicidal thoughts, 12 months",30375.0,19007.0,41744.0,number,number,E
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Suicidal thoughts, life",92367.0,75512.0,109222.0,number,number,
2002,2002,Alberta,"Total, gender of person",65 years and over,"Cannabis use, life",22321.0,13441.0,31201.0,number,number,E
2002,2002,Alberta,"Total, gender of person",65 years and over,"Major depressive episode, life",19619.0,9942.0,29295.0,number,number,E
2002,2002,Alberta,"Total, gender of person",65 years and over,"Perceived mental health, fair or poor",22216.0,13006.0,31426.0,number,number,E
2002,2002,Alberta,"Total, gender of person",65 years and over,"Perceived mental health, good",89064.0,74974.0,103154.0,number,number,
2002,2002,Alberta,"Total, gender of person",65 years and over,"Perceived mental health, very good or excellent",183844.0,168475.0,199212.0,number,number,
2002,2002,Alberta,"Total, gender of person",65 years and over,"Self-rated work stress, days not at all or not very stressful",16884.0,8250.0,25519.0,number,number,E
2002,2002,Alberta,"Total, gender of person",65 years and over,"Suicidal thoughts, life",20838.0,11504.0,30173.0,number,number,E
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Cannabis use, 12 months",317858.0,284186.0,351530.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Cannabis use, life",1109857.0,1057292.0,1162422.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Eating disorder, current diagnosed condition",14896.0,5990.0,23801.0,number,number,E
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Major depressive episode, 12 months",136240.0,110090.0,162391.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Major depressive episode, life",296802.0,261543.0,332061.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Perceived mental health, fair or poor",187694.0,162199.0,213189.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Perceived mental health, good",720878.0,672100.0,769656.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Perceived mental health, very good or excellent",1518331.0,1464943.0,1571719.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Post-traumatic stress disorder, current diagnosed condition",30703.0,20413.0,40993.0,number,number,E
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Self-rated work stress, days a bit stressful",756231.0,703138.0,809323.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Self-rated work stress, days not at all or not very stressful",585480.0,538405.0,632554.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Self-rated work stress, days quite a bit or extremely stressful",520073.0,479884.0,560262.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Suicidal thoughts, 12 months",103611.0,84634.0,122588.0,number,number,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Suicidal thoughts, life",368597.0,332020.0,405174.0,number,number,
2002,2002,Alberta,Women+,15 to 24 years,"Cannabis use, 12 months",63387.0,50159.0,76616.0,number,number,
2002,2002,Alberta,Women+,15 to 24 years,"Cannabis use, life",106926.0,92813.0,121039.0,number,number,
2002,2002,Alberta,Women+,15 to 24 years,"Major depressive episode, 12 months",16289.0,9596.0,22983.0,number,number,E
2002,2002,Alberta,Women+,15 to 24 years,"Major depressive episode, life",29945.0,21255.0,38635.0,number,number,
2002,2002,Alberta,Women+,15 to 24 years,"Perceived mental health, fair or poor",23539.0,15490.0,31588.0,number,number,E
2002,2002,Alberta,Women+,15 to 24 years,"Perceived mental health, good",42278.0,31023.0,53533.0,number,number,
2002,2002,Alberta,Women+,15 to 24 years,"Perceived mental health, very good or excellent",154101.0,142145.0,166056.0,number,number,
2002,2002,Alberta,Women+,15 to 24 years,"Self-rated work stress, days a bit stressful",68978.0,56358.0,81598.0,number,number,
2002,2002,Alberta,Women+,15 to 24 years,"Self-rated work stress, days not at all or not very stressful",75715.0,61185.0,90245.0,number,number,
2002,2002,Alberta,Women+,15 to 24 years,"Self-rated work stress, days quite a bit or extremely stressful",42567.0,31475.0,53658.0,number,number,
2002,2002,Alberta,Women+,15 to 24 years,"Suicidal thoughts, 12 months",18622.0,9503.0,27742.0,number,number,E
2002,2002,Alberta,Women+,15 to 24 years,"Suicidal thoughts, life",44433.0,34085.0,54782.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Cannabis use, 12 months",42529.0,29992.0,55066.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Cannabis use, life",245370.0,222602.0,268138.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Major depressive episode, 12 months",30572.0,20140.0,41004.0,number,number,E
2002,2002,Alberta,Women+,25 to 44 years,"Major depressive episode, life",80096.0,64214.0,95979.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Perceived mental health, fair or poor",34043.0,23351.0,44735.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Perceived mental health, good",159209.0,136669.0,181749.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Perceived mental health, very good or excellent",287662.0,263908.0,311415.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Post-traumatic stress disorder, current diagnosed condition",8804.0,3959.0,13650.0,number,number,E
2002,2002,Alberta,Women+,25 to 44 years,"Self-rated work stress, days a bit stressful",169237.0,145442.0,193033.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Self-rated work stress, days not at all or not very stressful",101767.0,83519.0,120016.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Self-rated work stress, days quite a bit or extremely stressful",127314.0,107249.0,147379.0,number,number,
2002,2002,Alberta,Women+,25 to 44 years,"Suicidal thoughts, 12 months",12135.0,6834.0,17436.0,number,number,E
2002,2002,Alberta,Women+,25 to 44 years,"Suicidal thoughts, life",76757.0,60533.0,92982.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Cannabis use, 12 months",50951.0,37833.0,64070.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Cannabis use, life",348724.0,319812.0,377636.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Major depressive episode, 12 months",53469.0,37839.0,69098.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Major depressive episode, life",141188.0,119344.0,163033.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Perceived mental health, fair or poor",72084.0,55219.0,88950.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Perceived mental health, good",261257.0,231239.0,291275.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Perceived mental health, very good or excellent",491430.0,459526.0,523334.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Post-traumatic stress disorder, current diagnosed condition",14278.0,8209.0,20348.0,number,number,E
2002,2002,Alberta,Women+,25 to 64 years,"Self-rated work stress, days a bit stressful",272396.0,240466.0,304326.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Self-rated work stress, days not at all or not very stressful",175988.0,150655.0,201322.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",210409.0,183325.0,237494.0,number,number,
2002,2002,Alberta,Women+,25 to 64 years,"Suicidal thoughts, 12 months",29888.0,19826.0,39951.0,number,number,E
2002,2002,Alberta,Women+,25 to 64 years,"Suicidal thoughts, life",132199.0,111023.0,153374.0,number,number,
2002,2002,Alberta,Women+,45 to 64 years,"Cannabis use, 12 months",8422.0,3598.0,13246.0,number,number,E
2002,2002,Alberta,Women+,45 to 64 years,"Cannabis use, life",103354.0,84728.0,121980.0,number,number,
2002,2002,Alberta,Women+,45 to 64 years,"Major depressive episode, 12 months",22897.0,12385.0,33409.0,number,number,E
2002,2002,Alberta,Women+,45 to 64 years,"Major depressive episode, life",61092.0,47294.0,74889.0,number,number,
2002,2002,Alberta,Women+,45 to 64 years,"Perceived mental health, fair or poor",38041.0,25914.0,50168.0,number,number,
2002,2002,Alberta,Women+,45 to 64 years,"Perceived mental health, good",102048.0,84227.0,119869.0,number,number,
2002,2002,Alberta,Women+,45 to 64 years,"Perceived mental health, very good or excellent",203768.0,184206.0,223331.0,number,number,
2002,2002,Alberta,Women+,45 to 64 years,"Self-rated work stress, days a bit stressful",103159.0,83815.0,122502.0,number,number,
2002,2002,Alberta,Women+,45 to 64 years,"Self-rated work stress, days not at all or not very stressful",74221.0,59188.0,89254.0,number,number,
2002,2002,Alberta,Women+,45 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",83095.0,65370.0,100820.0,number,number,
2002,2002,Alberta,Women+,45 to 64 years,"Suicidal thoughts, 12 months",17754.0,9327.0,26180.0,number,number,E
2002,2002,Alberta,Women+,45 to 64 years,"Suicidal thoughts, life",55441.0,42611.0,68271.0,number,number,
2002,2002,Alberta,Women+,65 years and over,"Major depressive episode, life",9927.0,4025.0,15828.0,number,number,E
2002,2002,Alberta,Women+,65 years and over,"Perceived mental health, fair or poor",8446.0,4427.0,12466.0,number,number,E
2002,2002,Alberta,Women+,65 years and over,"Perceived mental health, good",50813.0,41446.0,60180.0,number,number,
2002,2002,Alberta,Women+,65 years and over,"Perceived mental health, very good or excellent",102162.0,92455.0,111870.0,number,number,
2002,2002,Alberta,Women+,65 years and over,"Suicidal thoughts, life",9215.0,4346.0,14084.0,number,number,E
2002,2002,Alberta,Women+,"Total, 15 years and over","Cannabis use, 12 months",114526.0,95558.0,133493.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Cannabis use, life",460533.0,427223.0,493843.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Eating disorder, current diagnosed condition",14896.0,5990.0,23801.0,number,number,E
2002,2002,Alberta,Women+,"Total, 15 years and over","Major depressive episode, 12 months",71261.0,53690.0,88833.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Major depressive episode, life",181060.0,156350.0,205770.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Perceived mental health, fair or poor",104069.0,85014.0,123125.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Perceived mental health, good",354348.0,320877.0,387819.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Perceived mental health, very good or excellent",747693.0,712025.0,783361.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Post-traumatic stress disorder, current diagnosed condition",17493.0,11038.0,23949.0,number,number,E
2002,2002,Alberta,Women+,"Total, 15 years and over","Self-rated work stress, days a bit stressful",343926.0,308948.0,378903.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Self-rated work stress, days not at all or not very stressful",255763.0,225332.0,286195.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Self-rated work stress, days quite a bit or extremely stressful",253840.0,224357.0,283323.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Suicidal thoughts, 12 months",50104.0,36596.0,63613.0,number,number,
2002,2002,Alberta,Women+,"Total, 15 years and over","Suicidal thoughts, life",185847.0,160206.0,211488.0,number,number,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Cannabis use, 12 months",56853.0,48345.0,65360.0,number,number,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Cannabis use, life",89412.0,81122.0,97702.0,number,number,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Major depressive episode, 12 months",4195.0,1616.0,6773.0,number,number,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Major depressive episode, life",5809.0,2920.0,8698.0,number,number,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Perceived mental health, fair or poor",7022.0,3787.0,10258.0,number,number,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Perceived mental health, good",27568.0,21863.0,33273.0,number,number,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Perceived mental health, very good or excellent",125714.0,119486.0,131942.0,number,number,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Self-rated work stress, days a bit stressful",47493.0,39264.0,55723.0,number,number,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Self-rated work stress, days not at all or not very stressful",79132.0,69975.0,88288.0,number,number,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Self-rated work stress, days quite a bit or extremely stressful",11787.0,7559.0,16015.0,number,number,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Suicidal thoughts, 12 months",7199.0,3917.0,10482.0,number,number,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Suicidal thoughts, life",16883.0,12222.0,21544.0,number,number,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Cannabis use, 12 months",68768.0,57874.0,79661.0,number,number,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Cannabis use, life",232066.0,219021.0,245111.0,number,number,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Major depressive episode, 12 months",11476.0,7551.0,15402.0,number,number,E
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Major depressive episode, life",30350.0,21576.0,39123.0,number,number,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Perceived mental health, fair or poor",23454.0,15780.0,31129.0,number,number,E
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Perceived mental health, good",77683.0,66919.0,88447.0,number,number,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Perceived mental health, very good or excellent",239753.0,227733.0,251773.0,number,number,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Self-rated work stress, days a bit stressful",141277.0,127991.0,154563.0,number,number,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Self-rated work stress, days not at all or not very stressful",102170.0,89627.0,114714.0,number,number,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Self-rated work stress, days quite a bit or extremely stressful",78583.0,67105.0,90062.0,number,number,
