ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,uom,metric_type,quality_flag
2015,2015,Canada (excluding territories),Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),873200.0,809000.0,937300.0,number,number,
2015,2015,Canada (excluding territories),Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,982400.0,915700.0,1049100.0,number,number,
2015,2015,Canada (excluding territories),Both sexes,50 to 64 years,"Positive mental health, flourishing",5940400.0,5854300.0,6026600.0,number,number,
2015,2015,Canada (excluding territories),Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),900000.0,836200.0,963800.0,number,number,
2015,2015,Canada (excluding territories),Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,395300.0,359200.0,431500.0,number,number,
2015,2015,Canada (excluding territories),Both sexes,65 years and over,"Positive mental health, flourishing",3935900.0,3865600.0,4006200.0,number,number,
2015,2015,Canada (excluding territories),Both sexes,65 years and over,Suicidal thoughts (15 years and over),370700.0,339400.0,402000.0,number,number,
2015,2015,Canada (excluding territories),Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,4082100.0,3933800.0,4230400.0,number,number,
2015,2015,Canada (excluding territories),Both sexes,"Total, 12 years and over","Positive mental health, flourishing",23748100.0,23562600.0,23933700.0,number,number,
2015,2015,Canada (excluding territories),Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),3396700.0,3255600.0,3537700.0,number,number,
2015,2015,Canada (excluding territories),Females,12 to 17 years,Consultation with a health professional about emotional or mental health,144900.0,121900.0,167900.0,number,number,
2015,2015,Canada (excluding territories),Females,12 to 17 years,"Positive mental health, flourishing",881300.0,855300.0,907300.0,number,number,
2015,2015,Canada (excluding territories),Females,12 to 17 years,Suicidal thoughts (15 years and over),67500.0,53300.0,81800.0,number,number,
2015,2015,Canada (excluding territories),Females,18 to 34 years,Consultation with a health professional about emotional or mental health,906700.0,834400.0,978900.0,number,number,
2015,2015,Canada (excluding territories),Females,18 to 34 years,"Positive mental health, flourishing",3164700.0,3092400.0,3237000.0,number,number,
2015,2015,Canada (excluding territories),Females,18 to 34 years,Suicidal thoughts (15 years and over),656700.0,594600.0,718800.0,number,number,
2015,2015,Canada (excluding territories),Females,35 to 49 years,Consultation with a health professional about emotional or mental health,705700.0,651100.0,760300.0,number,number,
2015,2015,Canada (excluding territories),Females,35 to 49 years,"Positive mental health, flourishing",2857400.0,2799000.0,2915800.0,number,number,
2015,2015,Canada (excluding territories),Females,35 to 49 years,Suicidal thoughts (15 years and over),509000.0,458100.0,559900.0,number,number,
2015,2015,Canada (excluding territories),Females,50 to 64 years,Consultation with a health professional about emotional or mental health,644600.0,592100.0,697100.0,number,number,
2015,2015,Canada (excluding territories),Females,50 to 64 years,"Positive mental health, flourishing",2973800.0,2918200.0,3029400.0,number,number,
2015,2015,Canada (excluding territories),Females,50 to 64 years,Suicidal thoughts (15 years and over),497600.0,455800.0,539500.0,number,number,
2015,2015,Canada (excluding territories),Females,65 years and over,Consultation with a health professional about emotional or mental health,274300.0,244200.0,304500.0,number,number,
2015,2015,Canada (excluding territories),Females,65 years and over,"Positive mental health, flourishing",2133100.0,2083200.0,2183000.0,number,number,
2015,2015,Canada (excluding territories),Females,65 years and over,Suicidal thoughts (15 years and over),220000.0,196900.0,243000.0,number,number,
2015,2015,Canada (excluding territories),Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,2676200.0,2561600.0,2790700.0,number,number,
2015,2015,Canada (excluding territories),Females,"Total, 12 years and over","Positive mental health, flourishing",12010300.0,11885800.0,12134800.0,number,number,
2015,2015,Canada (excluding territories),Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),1950800.0,1850800.0,2050900.0,number,number,
2015,2015,Canada (excluding territories),Males,12 to 17 years,Consultation with a health professional about emotional or mental health,94400.0,73500.0,115400.0,number,number,
2015,2015,Canada (excluding territories),Males,12 to 17 years,"Positive mental health, flourishing",956500.0,928500.0,984600.0,number,number,
2015,2015,Canada (excluding territories),Males,12 to 17 years,Suicidal thoughts (15 years and over),41100.0,29200.0,52900.0,number,number,
2015,2015,Canada (excluding territories),Males,18 to 34 years,Consultation with a health professional about emotional or mental health,440300.0,382000.0,498500.0,number,number,
2015,2015,Canada (excluding territories),Males,18 to 34 years,"Positive mental health, flourishing",3269700.0,3196600.0,3342800.0,number,number,
2015,2015,Canada (excluding territories),Males,18 to 34 years,Suicidal thoughts (15 years and over),487500.0,434100.0,541000.0,number,number,
2015,2015,Canada (excluding territories),Males,35 to 49 years,Consultation with a health professional about emotional or mental health,412400.0,366000.0,458900.0,number,number,
2015,2015,Canada (excluding territories),Males,35 to 49 years,"Positive mental health, flourishing",2742200.0,2676800.0,2807500.0,number,number,
2015,2015,Canada (excluding territories),Males,35 to 49 years,Suicidal thoughts (15 years and over),364200.0,324400.0,403900.0,number,number,
2015,2015,Canada (excluding territories),Males,50 to 64 years,Consultation with a health professional about emotional or mental health,337800.0,298000.0,377500.0,number,number,
2015,2015,Canada (excluding territories),Males,50 to 64 years,"Positive mental health, flourishing",2966600.0,2903800.0,3029500.0,number,number,
2015,2015,Canada (excluding territories),Males,50 to 64 years,Suicidal thoughts (15 years and over),402300.0,356000.0,448700.0,number,number,
2015,2015,Canada (excluding territories),Males,65 years and over,Consultation with a health professional about emotional or mental health,121000.0,102100.0,140000.0,number,number,
2015,2015,Canada (excluding territories),Males,65 years and over,"Positive mental health, flourishing",1802800.0,1753000.0,1852600.0,number,number,
2015,2015,Canada (excluding territories),Males,65 years and over,Suicidal thoughts (15 years and over),150700.0,128900.0,172600.0,number,number,
2015,2015,Canada (excluding territories),Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,1406000.0,1316300.0,1495600.0,number,number,
2015,2015,Canada (excluding territories),Males,"Total, 12 years and over","Positive mental health, flourishing",11737800.0,11609200.0,11866400.0,number,number,
2015,2015,Canada (excluding territories),Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),1445800.0,1354900.0,1536800.0,number,number,
2015,2015,Manitoba,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,10800.0,6300.0,15300.0,number,number,E
2015,2015,Manitoba,Both sexes,12 to 17 years,"Positive mental health, flourishing",73100.0,68400.0,77900.0,number,number,
2015,2015,Manitoba,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),5600.0,2300.0,8900.0,number,number,E
2015,2015,Manitoba,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,36500.0,26000.0,47000.0,number,number,
2015,2015,Manitoba,Both sexes,18 to 34 years,"Positive mental health, flourishing",222600.0,208200.0,237000.0,number,number,
2015,2015,Manitoba,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),37400.0,25600.0,49300.0,number,number,E
2015,2015,Manitoba,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,44800.0,32800.0,56700.0,number,number,
2015,2015,Manitoba,Both sexes,35 to 49 years,"Positive mental health, flourishing",195400.0,186200.0,204600.0,number,number,
2015,2015,Manitoba,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),33900.0,24800.0,43000.0,number,number,
2015,2015,Manitoba,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,31100.0,23300.0,38900.0,number,number,
2015,2015,Manitoba,Both sexes,50 to 64 years,"Positive mental health, flourishing",199000.0,188200.0,209700.0,number,number,
2015,2015,Manitoba,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),27200.0,19400.0,35000.0,number,number,
2015,2015,Manitoba,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,13900.0,9300.0,18500.0,number,number,E
2015,2015,Manitoba,Both sexes,65 years and over,"Positive mental health, flourishing",128700.0,120000.0,137300.0,number,number,
2015,2015,Manitoba,Both sexes,65 years and over,Suicidal thoughts (15 years and over),9000.0,5700.0,12300.0,number,number,E
2015,2015,Manitoba,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,137000.0,119600.0,154500.0,number,number,
2015,2015,Manitoba,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",818800.0,795400.0,842100.0,number,number,
2015,2015,Manitoba,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),113100.0,95200.0,131100.0,number,number,
2015,2015,Manitoba,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,6500.0,3100.0,9800.0,number,number,E
2015,2015,Manitoba,Females,12 to 17 years,"Positive mental health, flourishing",33200.0,29400.0,37000.0,number,number,
2015,2015,Manitoba,Females,12 to 17 years,Suicidal thoughts (15 years and over),4200.0,1400.0,7000.0,number,number,E
2015,2015,Manitoba,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,27200.0,18100.0,36400.0,number,number,E
2015,2015,Manitoba,Females,18 to 34 years,"Positive mental health, flourishing",110400.0,100600.0,120100.0,number,number,
2015,2015,Manitoba,Females,18 to 34 years,Suicidal thoughts (15 years and over),19600.0,11400.0,27800.0,number,number,E
2015,2015,Manitoba,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,26600.0,18800.0,34400.0,number,number,
2015,2015,Manitoba,Females,35 to 49 years,"Positive mental health, flourishing",102200.0,96600.0,107700.0,number,number,
2015,2015,Manitoba,Females,35 to 49 years,Suicidal thoughts (15 years and over),18900.0,11400.0,26400.0,number,number,E
2015,2015,Manitoba,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,21200.0,15100.0,27300.0,number,number,
2015,2015,Manitoba,Females,50 to 64 years,"Positive mental health, flourishing",97600.0,90700.0,104400.0,number,number,
2015,2015,Manitoba,Females,50 to 64 years,Suicidal thoughts (15 years and over),13700.0,8500.0,18800.0,number,number,E
2015,2015,Manitoba,Females,65 years and over,Consultation with a health professional about emotional or mental health,9000.0,5300.0,12700.0,number,number,E
2015,2015,Manitoba,Females,65 years and over,"Positive mental health, flourishing",68000.0,62000.0,74000.0,number,number,
2015,2015,Manitoba,Females,65 years and over,Suicidal thoughts (15 years and over),5900.0,3000.0,8800.0,number,number,E
2015,2015,Manitoba,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,90500.0,76900.0,104100.0,number,number,
2015,2015,Manitoba,Females,"Total, 12 years and over","Positive mental health, flourishing",411300.0,396400.0,426300.0,number,number,
2015,2015,Manitoba,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),62200.0,49500.0,74800.0,number,number,
2015,2015,Manitoba,Males,12 to 17 years,"Positive mental health, flourishing",39900.0,37000.0,42800.0,number,number,
2015,2015,Manitoba,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,9200.0,4400.0,14000.0,number,number,E
2015,2015,Manitoba,Males,18 to 34 years,"Positive mental health, flourishing",112200.0,101000.0,123400.0,number,number,
2015,2015,Manitoba,Males,18 to 34 years,Suicidal thoughts (15 years and over),17900.0,10600.0,25100.0,number,number,E
2015,2015,Manitoba,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,18200.0,9800.0,26500.0,number,number,E
2015,2015,Manitoba,Males,35 to 49 years,"Positive mental health, flourishing",93200.0,85900.0,100600.0,number,number,
2015,2015,Manitoba,Males,35 to 49 years,Suicidal thoughts (15 years and over),15000.0,8900.0,21100.0,number,number,E
2015,2015,Manitoba,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,9900.0,5300.0,14500.0,number,number,E
2015,2015,Manitoba,Males,50 to 64 years,"Positive mental health, flourishing",101400.0,93100.0,109600.0,number,number,
2015,2015,Manitoba,Males,50 to 64 years,Suicidal thoughts (15 years and over),13500.0,7600.0,19400.0,number,number,E
2015,2015,Manitoba,Males,65 years and over,Consultation with a health professional about emotional or mental health,4900.0,2200.0,7600.0,number,number,E
2015,2015,Manitoba,Males,65 years and over,"Positive mental health, flourishing",60700.0,55000.0,66400.0,number,number,
2015,2015,Manitoba,Males,65 years and over,Suicidal thoughts (15 years and over),3100.0,1400.0,4800.0,number,number,E
2015,2015,Manitoba,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,46500.0,35300.0,57700.0,number,number,
2015,2015,Manitoba,Males,"Total, 12 years and over","Positive mental health, flourishing",407400.0,390500.0,424400.0,number,number,
2015,2015,Manitoba,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),51000.0,39000.0,62900.0,number,number,
2015,2015,New Brunswick,Both sexes,12 to 17 years,"Positive mental health, flourishing",38800.0,35700.0,41900.0,number,number,
2015,2015,New Brunswick,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,35000.0,25500.0,44500.0,number,number,
2015,2015,New Brunswick,Both sexes,18 to 34 years,"Positive mental health, flourishing",116300.0,108200.0,124400.0,number,number,
2015,2015,New Brunswick,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),27500.0,19300.0,35700.0,number,number,E
2015,2015,New Brunswick,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,23400.0,16300.0,30600.0,number,number,E
2015,2015,New Brunswick,Both sexes,35 to 49 years,"Positive mental health, flourishing",114800.0,106200.0,123400.0,number,number,
2015,2015,New Brunswick,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),23900.0,16000.0,31800.0,number,number,E
2015,2015,New Brunswick,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,29800.0,21800.0,37800.0,number,number,
2015,2015,New Brunswick,Both sexes,50 to 64 years,"Positive mental health, flourishing",138600.0,130400.0,146900.0,number,number,
2015,2015,New Brunswick,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),22700.0,15900.0,29500.0,number,number,E
2015,2015,New Brunswick,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,9300.0,5600.0,13100.0,number,number,E
2015,2015,New Brunswick,Both sexes,65 years and over,"Positive mental health, flourishing",104700.0,97700.0,111700.0,number,number,
