ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,uom,metric_type,quality_flag
2016,2016,Newfoundland and Labrador,Males,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",46200.0,43100.0,48400.0,number,number,
2016,2016,Newfoundland and Labrador,Males,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",36900.0,32500.0,43600.0,number,number,
2016,2016,Newfoundland and Labrador,Males,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",10800.0,6600.0,15500.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,18 to 34 years,"Main source of stress in day-to-day life, none",5500.0,3200.0,8500.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",8000.0,2900.0,11200.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,18 to 34 years,"Main source of stress in day-to-day life, work",16000.0,11600.0,21900.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",46200.0,42600.0,48800.0,number,number,
2016,2016,Newfoundland and Labrador,Males,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",42300.0,37600.0,45900.0,number,number,
2016,2016,Newfoundland and Labrador,Males,35 to 49 years,"Main source of stress in day-to-day life, family",8300.0,4900.0,12700.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",11500.0,7600.0,16000.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,35 to 49 years,"Main source of stress in day-to-day life, none",5200.0,2400.0,8400.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",5100.0,2100.0,8900.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,35 to 49 years,"Main source of stress in day-to-day life, work",11200.0,7000.0,16200.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",53300.0,49500.0,57100.0,number,number,
2016,2016,Newfoundland and Labrador,Males,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",50400.0,46500.0,54300.0,number,number,
2016,2016,Newfoundland and Labrador,Males,50 to 64 years,"Main source of stress in day-to-day life, family",11400.0,7000.0,15700.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",10200.0,7200.0,14000.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,50 to 64 years,"Main source of stress in day-to-day life, health",7100.0,4300.0,10900.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,50 to 64 years,"Main source of stress in day-to-day life, none",11100.0,7800.0,15000.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",8200.0,3700.0,11800.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,50 to 64 years,"Main source of stress in day-to-day life, work",11000.0,7000.0,15600.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",37700.0,34700.0,40500.0,number,number,
2016,2016,Newfoundland and Labrador,Males,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",34400.0,31000.0,37700.0,number,number,
2016,2016,Newfoundland and Labrador,Males,65 years and over,"Main source of stress in day-to-day life, family",4500.0,2300.0,6700.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,65 years and over,"Main source of stress in day-to-day life, financial concerns",4800.0,3000.0,7300.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,65 years and over,"Main source of stress in day-to-day life, health",5300.0,3000.0,7900.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,65 years and over,"Main source of stress in day-to-day life, none",20300.0,16300.0,23500.0,number,number,
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",197400.0,190100.0,203100.0,number,number,
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",177300.0,169200.0,187500.0,number,number,
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Main source of stress in day-to-day life, family",27100.0,21200.0,33400.0,number,number,
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",37500.0,30300.0,44900.0,number,number,
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Main source of stress in day-to-day life, health",20200.0,13500.0,25800.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Main source of stress in day-to-day life, none",46600.0,39700.0,54600.0,number,number,
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Main source of stress in day-to-day life, other",5700.0,2100.0,9400.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",15600.0,9500.0,19200.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",20500.0,14300.0,26700.0,number,number,E
2016,2016,Newfoundland and Labrador,Males,"Total, 12 years and over","Main source of stress in day-to-day life, work",39900.0,33500.0,48800.0,number,number,
2016,2016,Nova Scotia,Both sexes,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",45300.0,42100.0,48400.0,number,number,
2016,2016,Nova Scotia,Both sexes,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",36000.0,32500.0,40200.0,number,number,
2016,2016,Nova Scotia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, family",3500.0,1500.0,5300.0,number,number,E
2016,2016,Nova Scotia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, none",9400.0,6400.0,12500.0,number,number,E
2016,2016,Nova Scotia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, other",4300.0,1800.0,6400.0,number,number,E
2016,2016,Nova Scotia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",30500.0,26800.0,34900.0,number,number,
2016,2016,Nova Scotia,Both sexes,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",166600.0,158800.0,172400.0,number,number,
2016,2016,Nova Scotia,Both sexes,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",136600.0,126600.0,146100.0,number,number,
2016,2016,Nova Scotia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, family",15900.0,10000.0,21700.0,number,number,E
2016,2016,Nova Scotia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",59000.0,48400.0,69000.0,number,number,
2016,2016,Nova Scotia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, health",6900.0,3300.0,11000.0,number,number,E
2016,2016,Nova Scotia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, none",9100.0,5500.0,14600.0,number,number,E
2016,2016,Nova Scotia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",19300.0,11700.0,26000.0,number,number,E
2016,2016,Nova Scotia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",23100.0,14800.0,30400.0,number,number,E
2016,2016,Nova Scotia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, work",50500.0,40500.0,61600.0,number,number,
2016,2016,Nova Scotia,Both sexes,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",157300.0,151300.0,162600.0,number,number,
2016,2016,Nova Scotia,Both sexes,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",143500.0,135700.0,151600.0,number,number,
2016,2016,Nova Scotia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, family",28300.0,20500.0,36000.0,number,number,
2016,2016,Nova Scotia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",42800.0,33200.0,51200.0,number,number,
2016,2016,Nova Scotia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, health",9300.0,5000.0,14400.0,number,number,E
2016,2016,Nova Scotia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, none",11700.0,7500.0,16900.0,number,number,E
2016,2016,Nova Scotia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",18900.0,13800.0,24800.0,number,number,
2016,2016,Nova Scotia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, work",55000.0,46900.0,64200.0,number,number,
2016,2016,Nova Scotia,Both sexes,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",193500.0,185600.0,200600.0,number,number,
2016,2016,Nova Scotia,Both sexes,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",179300.0,170000.0,188100.0,number,number,
2016,2016,Nova Scotia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, family",45400.0,37400.0,54200.0,number,number,
2016,2016,Nova Scotia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",45700.0,36400.0,55200.0,number,number,
2016,2016,Nova Scotia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, health",12700.0,9200.0,17800.0,number,number,E
2016,2016,Nova Scotia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, none",27200.0,21800.0,34400.0,number,number,
2016,2016,Nova Scotia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, other",9500.0,2500.0,13800.0,number,number,E
2016,2016,Nova Scotia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",21400.0,13300.0,29000.0,number,number,E
2016,2016,Nova Scotia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, work",52000.0,43200.0,61100.0,number,number,
2016,2016,Nova Scotia,Both sexes,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",147900.0,142400.0,153500.0,number,number,
2016,2016,Nova Scotia,Both sexes,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",137300.0,131300.0,144500.0,number,number,
2016,2016,Nova Scotia,Both sexes,65 years and over,"Main source of stress in day-to-day life, family",40600.0,35100.0,46300.0,number,number,
2016,2016,Nova Scotia,Both sexes,65 years and over,"Main source of stress in day-to-day life, financial concerns",18700.0,14900.0,23100.0,number,number,
2016,2016,Nova Scotia,Both sexes,65 years and over,"Main source of stress in day-to-day life, health",23200.0,18400.0,28300.0,number,number,
2016,2016,Nova Scotia,Both sexes,65 years and over,"Main source of stress in day-to-day life, none",53100.0,45400.0,59100.0,number,number,
2016,2016,Nova Scotia,Both sexes,65 years and over,"Main source of stress in day-to-day life, other",5600.0,3500.0,8400.0,number,number,E
2016,2016,Nova Scotia,Both sexes,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",9400.0,6400.0,12900.0,number,number,E
2016,2016,Nova Scotia,Both sexes,65 years and over,"Main source of stress in day-to-day life, work",7900.0,5100.0,11000.0,number,number,E
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",710600.0,697100.0,723400.0,number,number,
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",632600.0,614800.0,650700.0,number,number,
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, family",133700.0,120500.0,148200.0,number,number,
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",166400.0,147700.0,181800.0,number,number,
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, health",53200.0,45400.0,63400.0,number,number,
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, none",110500.0,99300.0,122200.0,number,number,
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, other",25100.0,16700.0,31900.0,number,number,E
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",49800.0,41400.0,58100.0,number,number,
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",75500.0,63500.0,86900.0,number,number,
2016,2016,Nova Scotia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, work",166500.0,151200.0,183900.0,number,number,
2016,2016,Nova Scotia,Females,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",21800.0,19700.0,24000.0,number,number,
2016,2016,Nova Scotia,Females,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",17200.0,14300.0,19700.0,number,number,
2016,2016,Nova Scotia,Females,12 to 17 years,"Main source of stress in day-to-day life, none",4400.0,2100.0,6400.0,number,number,E
2016,2016,Nova Scotia,Females,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",14800.0,12100.0,17900.0,number,number,
2016,2016,Nova Scotia,Females,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",81300.0,75100.0,86100.0,number,number,
2016,2016,Nova Scotia,Females,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",61700.0,54700.0,69300.0,number,number,
2016,2016,Nova Scotia,Females,18 to 34 years,"Main source of stress in day-to-day life, family",12500.0,7300.0,18300.0,number,number,E
2016,2016,Nova Scotia,Females,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",25400.0,18800.0,32100.0,number,number,
2016,2016,Nova Scotia,Females,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",11100.0,5300.0,16100.0,number,number,E
2016,2016,Nova Scotia,Females,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",11700.0,7300.0,16800.0,number,number,E
2016,2016,Nova Scotia,Females,18 to 34 years,"Main source of stress in day-to-day life, work",25200.0,18000.0,32500.0,number,number,E
2016,2016,Nova Scotia,Females,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",84200.0,80700.0,87100.0,number,number,
2016,2016,Nova Scotia,Females,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",74900.0,69900.0,80500.0,number,number,
2016,2016,Nova Scotia,Females,35 to 49 years,"Main source of stress in day-to-day life, family",14600.0,9600.0,20600.0,number,number,E
2016,2016,Nova Scotia,Females,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",26600.0,20000.0,32800.0,number,number,
2016,2016,Nova Scotia,Females,35 to 49 years,"Main source of stress in day-to-day life, health",4000.0,1600.0,6500.0,number,number,E
2016,2016,Nova Scotia,Females,35 to 49 years,"Main source of stress in day-to-day life, none",5500.0,2500.0,8800.0,number,number,E
2016,2016,Nova Scotia,Females,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",14800.0,10300.0,19900.0,number,number,E
2016,2016,Nova Scotia,Females,35 to 49 years,"Main source of stress in day-to-day life, work",20900.0,15800.0,26800.0,number,number,
2016,2016,Nova Scotia,Females,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",101200.0,96300.0,106600.0,number,number,
2016,2016,Nova Scotia,Females,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",91600.0,85600.0,97900.0,number,number,
2016,2016,Nova Scotia,Females,50 to 64 years,"Main source of stress in day-to-day life, family",31100.0,25400.0,38800.0,number,number,
2016,2016,Nova Scotia,Females,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",21400.0,14000.0,27300.0,number,number,E
2016,2016,Nova Scotia,Females,50 to 64 years,"Main source of stress in day-to-day life, health",7200.0,4500.0,11200.0,number,number,E
2016,2016,Nova Scotia,Females,50 to 64 years,"Main source of stress in day-to-day life, none",13200.0,9800.0,17700.0,number,number,E
2016,2016,Nova Scotia,Females,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",12100.0,6700.0,17300.0,number,number,E
2016,2016,Nova Scotia,Females,50 to 64 years,"Main source of stress in day-to-day life, work",20300.0,15600.0,26200.0,number,number,
2016,2016,Nova Scotia,Females,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",81800.0,77100.0,85500.0,number,number,
2016,2016,Nova Scotia,Females,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",73400.0,68600.0,79200.0,number,number,
2016,2016,Nova Scotia,Females,65 years and over,"Main source of stress in day-to-day life, family",28300.0,23400.0,32900.0,number,number,
2016,2016,Nova Scotia,Females,65 years and over,"Main source of stress in day-to-day life, financial concerns",7900.0,5700.0,10700.0,number,number,E
2016,2016,Nova Scotia,Females,65 years and over,"Main source of stress in day-to-day life, health",13100.0,9900.0,17200.0,number,number,
2016,2016,Nova Scotia,Females,65 years and over,"Main source of stress in day-to-day life, none",28800.0,22500.0,33500.0,number,number,
2016,2016,Nova Scotia,Females,65 years and over,"Main source of stress in day-to-day life, other",3000.0,1600.0,5100.0,number,number,E
2016,2016,Nova Scotia,Females,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",4500.0,2700.0,7200.0,number,number,E
2016,2016,Nova Scotia,Females,65 years and over,"Main source of stress in day-to-day life, work",2800.0,1100.0,4600.0,number,number,E
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",370400.0,361100.0,379300.0,number,number,
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",318800.0,307300.0,333100.0,number,number,
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, family",89100.0,80000.0,101800.0,number,number,
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",81500.0,68300.0,92100.0,number,number,
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, health",29200.0,23300.0,36900.0,number,number,
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, none",53700.0,44700.0,61200.0,number,number,
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, other",13600.0,7000.0,18700.0,number,number,E
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",25900.0,19800.0,31800.0,number,number,
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",43800.0,35600.0,52900.0,number,number,
2016,2016,Nova Scotia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, work",69800.0,59500.0,81200.0,number,number,
2016,2016,Nova Scotia,Males,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",23500.0,21200.0,25600.0,number,number,
2016,2016,Nova Scotia,Males,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",18800.0,16500.0,21800.0,number,number,
2016,2016,Nova Scotia,Males,12 to 17 years,"Main source of stress in day-to-day life, none",5000.0,3000.0,7300.0,number,number,E
2016,2016,Nova Scotia,Males,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",15700.0,12700.0,18700.0,number,number,
2016,2016,Nova Scotia,Males,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",85300.0,80100.0,89400.0,number,number,
2016,2016,Nova Scotia,Males,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",74900.0,67700.0,81400.0,number,number,
2016,2016,Nova Scotia,Males,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",33600.0,25000.0,40900.0,number,number,
2016,2016,Nova Scotia,Males,18 to 34 years,"Main source of stress in day-to-day life, none",7400.0,4000.0,12800.0,number,number,E
2016,2016,Nova Scotia,Males,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",8200.0,4400.0,12300.0,number,number,E
2016,2016,Nova Scotia,Males,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",11400.0,4100.0,17500.0,number,number,E
2016,2016,Nova Scotia,Males,18 to 34 years,"Main source of stress in day-to-day life, work",25300.0,18200.0,33500.0,number,number,E
2016,2016,Nova Scotia,Males,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",73100.0,67900.0,77500.0,number,number,
2016,2016,Nova Scotia,Males,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",68600.0,62400.0,73800.0,number,number,
2016,2016,Nova Scotia,Males,35 to 49 years,"Main source of stress in day-to-day life, family",13700.0,7500.0,18700.0,number,number,E
2016,2016,Nova Scotia,Males,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",16100.0,10800.0,22300.0,number,number,E
2016,2016,Nova Scotia,Males,35 to 49 years,"Main source of stress in day-to-day life, none",6200.0,3300.0,10100.0,number,number,E
2016,2016,Nova Scotia,Males,35 to 49 years,"Main source of stress in day-to-day life, work",34200.0,27300.0,41200.0,number,number,
2016,2016,Nova Scotia,Males,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",92200.0,86700.0,97200.0,number,number,
2016,2016,Nova Scotia,Males,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",87600.0,81200.0,93000.0,number,number,
2016,2016,Nova Scotia,Males,50 to 64 years,"Main source of stress in day-to-day life, family",14300.0,8800.0,19400.0,number,number,E
2016,2016,Nova Scotia,Males,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",24300.0,18800.0,31300.0,number,number,
2016,2016,Nova Scotia,Males,50 to 64 years,"Main source of stress in day-to-day life, health",5500.0,3200.0,8800.0,number,number,E
2016,2016,Nova Scotia,Males,50 to 64 years,"Main source of stress in day-to-day life, none",13900.0,9500.0,19300.0,number,number,E
2016,2016,Nova Scotia,Males,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",9300.0,4700.0,14300.0,number,number,E
2016,2016,Nova Scotia,Males,50 to 64 years,"Main source of stress in day-to-day life, work",31700.0,23700.0,39800.0,number,number,
2016,2016,Nova Scotia,Males,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",66200.0,62000.0,70300.0,number,number,
2016,2016,Nova Scotia,Males,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",63900.0,59700.0,68400.0,number,number,
2016,2016,Nova Scotia,Males,65 years and over,"Main source of stress in day-to-day life, family",12400.0,9000.0,16200.0,number,number,
2016,2016,Nova Scotia,Males,65 years and over,"Main source of stress in day-to-day life, financial concerns",10800.0,7500.0,14300.0,number,number,E
2016,2016,Nova Scotia,Males,65 years and over,"Main source of stress in day-to-day life, health",10100.0,6500.0,13400.0,number,number,E
2016,2016,Nova Scotia,Males,65 years and over,"Main source of stress in day-to-day life, none",24300.0,20300.0,29500.0,number,number,
2016,2016,Nova Scotia,Males,65 years and over,"Main source of stress in day-to-day life, other",2500.0,1200.0,4200.0,number,number,E
2016,2016,Nova Scotia,Males,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",4800.0,2800.0,7400.0,number,number,E
2016,2016,Nova Scotia,Males,65 years and over,"Main source of stress in day-to-day life, work",5200.0,3000.0,7600.0,number,number,E
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",340200.0,330200.0,350000.0,number,number,
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",313800.0,301600.0,325300.0,number,number,
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, family",44500.0,34800.0,52000.0,number,number,
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",84900.0,73100.0,97000.0,number,number,
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, health",24000.0,18300.0,30600.0,number,number,
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, none",56800.0,49400.0,67400.0,number,number,
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, other",11500.0,6900.0,16500.0,number,number,E
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",23900.0,19100.0,29200.0,number,number,
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",31700.0,22100.0,40500.0,number,number,E
2016,2016,Nova Scotia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, work",96600.0,83400.0,109600.0,number,number,
2016,2016,Ontario,Both sexes,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",717000.0,690600.0,746200.0,number,number,
2016,2016,Ontario,Both sexes,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",611700.0,584100.0,648600.0,number,number,
2016,2016,Ontario,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, family",52900.0,40600.0,66900.0,number,number,
2016,2016,Ontario,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, financial concerns",5600.0,2400.0,9900.0,number,number,E
2016,2016,Ontario,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, health",9500.0,4300.0,15200.0,number,number,E
2016,2016,Ontario,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, none",96500.0,76100.0,117500.0,number,number,
2016,2016,Ontario,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, other",22100.0,12000.0,33600.0,number,number,E
2016,2016,Ontario,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",498900.0,465700.0,534300.0,number,number,
2016,2016,Ontario,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",121200.0,97000.0,146500.0,number,number,
2016,2016,Ontario,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, work",21900.0,12900.0,30900.0,number,number,E
2016,2016,Ontario,Both sexes,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",2651600.0,2576900.0,2727300.0,number,number,
2016,2016,Ontario,Both sexes,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",2323700.0,2244600.0,2415100.0,number,number,
2016,2016,Ontario,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, family",300100.0,252500.0,348700.0,number,number,
2016,2016,Ontario,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",749800.0,674300.0,821400.0,number,number,
2016,2016,Ontario,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, health",115300.0,88800.0,144700.0,number,number,
2016,2016,Ontario,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, none",200700.0,165600.0,244300.0,number,number,
2016,2016,Ontario,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, other",105800.0,75900.0,140700.0,number,number,E
2016,2016,Ontario,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",402000.0,338200.0,471800.0,number,number,
2016,2016,Ontario,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",381800.0,316900.0,444500.0,number,number,
2016,2016,Ontario,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, work",824700.0,749200.0,898300.0,number,number,
2016,2016,Ontario,Both sexes,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",2361800.0,2314000.0,2414000.0,number,number,
2016,2016,Ontario,Both sexes,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",2138000.0,2072800.0,2222400.0,number,number,
2016,2016,Ontario,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, family",406200.0,353600.0,465200.0,number,number,
2016,2016,Ontario,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",620300.0,556100.0,683600.0,number,number,
2016,2016,Ontario,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, health",124400.0,97400.0,156000.0,number,number,
2016,2016,Ontario,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, none",185600.0,146800.0,230500.0,number,number,
2016,2016,Ontario,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, other",70800.0,51900.0,93800.0,number,number,
